batch,model,widthLoIn,widthHiIn,styleCount,styles
range7,,346,347,1,HatTruss_UbarTruss
range7,,347,348,1,HatTruss_UbarTruss
range7,,348,349,1,HatTruss_UbarTruss
range7,,349,350,0,
range7,,316,322,0,
range7,,322,323,0,
range7,,323,324,0,
range7,,324,325,0,
range7,,325,329,0,
range7,,329,330,0,
range7,,330,331,0,
range7,,331,332,0,
range7,,332,333,0,
range7,,333,334,0,
range7,,334,335,0,
range7,,335,338,0,
range7,,338,340,0,
range7,,340,341,0,
range7,,341,342,0,
range7,,342,346,0,
range7,,346,347,0,
range7,,347,348,0,
range7,,348,349,0,
range7,,349,350,0,
range8,,350,351,1,EXCEEDS_CAPACITY
range8,,351,352,1,EXCEEDS_CAPACITY
range8,,352,355,1,EXCEEDS_CAPACITY
range8,,355,360,1,EXCEEDS_CAPACITY
range8,,360,361,1,EXCEEDS_CAPACITY
range8,,361,362,1,EXCEEDS_CAPACITY
range8,,362,363,1,EXCEEDS_CAPACITY
range8,,363,364,1,EXCEEDS_CAPACITY
range8,,364,368,1,EXCEEDS_CAPACITY
range8,,368,369,1,EXCEEDS_CAPACITY
range8,,369,370,1,EXCEEDS_CAPACITY
range8,,370,374,1,EXCEEDS_CAPACITY
range8,,374,376,1,EXCEEDS_CAPACITY
range8,,376,386,1,EXCEEDS_CAPACITY
range8,,386,390,1,EXCEEDS_CAPACITY
range8,,390,400,1,EXCEEDS_CAPACITY
range8,,400,403,1,EXCEEDS_CAPACITY
range8,,403,405,1,EXCEEDS_CAPACITY
range8,,405,408,1,EXCEEDS_CAPACITY
range8,,408,409,0,
range8,,350,351,0,
range8,,351,352,0,
range8,,352,355,0,
range8,,355,360,0,
range8,,360,361,0,
range8,,361,362,0,
range8,,362,363,0,
range8,,363,364,0,
range8,,364,368,0,
range8,,368,369,0,
range8,,369,370,0,
range8,,370,374,0,
range8,,374,376,0,
range8,,376,386,0,
range8,,386,390,0,
range8,,390,400,0,
range8,,400,403,0,
range8,,403,405,0,
range8,,405,408,0,
range8,,408,409,0,
range9,,409,410,1,EXCEEDS_CAPACITY
range9,,410,422,1,EXCEEDS_CAPACITY
range9,,422,432,1,EXCEEDS_CAPACITY
range9,,432,462,1,EXCEEDS_CAPACITY
range9,,462,479,1,EXCEEDS_CAPACITY
range9,,479,482,11,None | T2.5x18Top | T2.5x18TopBtmLTE5SEC | T2.5x18TopBtmEvery2ndGT5SEC | T2.5x18EverySection | T3.625x18TopBtmLTE5SEC | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
